"CHARACTER DESCRIPTION"
"On the king's orders, Proxemo -  the owner of the arena in Gladiator's Bay - slaughtered the inhabitants of the village where Romulus lived. Everyone including him resisted the attackers, but they decided to capture him because he looked strong. He is not reconciled to his predicament, and wants revenge - on Proxemo and then on the king. He is confident, sometimes arrogant. Sometimes he gets out of control and explodes."

"Romulus","Verstehe, du isst heute vom Boden.                                                                                                                     ","DIA_NONE_2301_Prisoner_FOOD_15_03"

"","","","DIA_NONE_2302_Prisoner_FOOD"
"(PRISON)"
"Romulus","Für dich.                                                                                                                     ","DIA_NONE_2302_Prisoner_FOOD_15_01"
"Prisoner","","Danke Junge, vielen Dank!                                                                                                                     ","DIA_NONE_2302_Prisoner_FOOD_03_02"

"","","","DIA_NONE_2304_Prisoner_FOOD"
"(PRISON)"
"Prisoner","","Hol mich hier raus, ich kann diesen Verrückten nicht ausstehen!                                                                                                                     ","DIA_NONE_2304_Prisoner_FOOD_03_01"
"Romulus","Vielleicht stirbt bald einer von euch, dann hast du Ruhe.                                                                                                                     ","DIA_NONE_2304_Prisoner_FOOD_15_02"
"Prisoner","","Gute Idee!                                                                                                                     ","DIA_NONE_2304_Prisoner_FOOD_03_03"
"Romulus","Das ist kein Hotel!                                                                                                                     ","DIA_NONE_2304_Prisoner_FOOD_15_04"

"","","","DIA_NONE_2305_Prisoner_FOOD"
"(PRISON)"
"Prisoner","","Zwei Portionen, bitte. Die andere ist für meinen hängenden Kollegen da.                                                                                                                     ","DIA_NONE_2305_Prisoner_FOOD_03_01"
"Romulus","Eh…Eine muss reichen.                                                                                                                     ","DIA_NONE_2305_Prisoner_FOOD_15_02"

"","","","DIA_Prisoner_FOOD"
"(PRISON)"
"Romulus","Nimm.                                                                                                                     ","DIA_Prisoner_FOOD_15_01"
"Romulus","Essen.                                                                                                                     ","DIA_Prisoner_FOOD_15_02"
"Romulus","Hier für dich.                                                                                                                     ","DIA_Prisoner_FOOD_15_03"

"","","","DIA_PRISON_IMPORTANT_GUARD_DOYOUKNOWRULES"
"(PRISON)"
"Daryl","","Hey! Ralf, du kennst die Regeln, gib mir das Essen und ich gebe es ihm!                                                                                                                     ","DIA_PRISON_IMPORTANT_GUARD_DOYOUKNOWRULES_03_01"
"Romulus","Hallo Daryl, was ist los? ist dir kalt?                                                                                                                     ","DIA_PRISON_IMPORTANT_GUARD_DOYOUKNOWRULES_15_02"
"Daryl","","Wie jeden Monat… In dieser Zelle ist es immer am kältesten und ich bekomme immer wieder eine Erkältung…                                                                                                                     ","DIA_PRISON_IMPORTANT_GUARD_DOYOUKNOWRULES_03_03"
